#OTU ID,Phylum,LA02,LA0210,LA1020,LB02,LB0210,LB1020,LC02,LC1020,OPA02,OPA0210,OPB02,OPB0210,OPB1020,OPC0210,OPC1020,PA02,PA0210 ,PA1020,PB02,PB0210,PB1020,PC02,PC0210,PC1020
OTU_21983,Chloroflexi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24803,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_13539,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_27815,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_11275,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_11957,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_499,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
OTU_4336,Chloroflexi,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24948,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_18588,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_29699,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_95,Chloroflexi,1,0,0,0,0,0,2,0,0,4,3,0,1,4,4,0,0,0,1,0,0,0,1,0
OTU_432,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0,0,0,0,0
OTU_2022,Chloroflexi,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_521,Chloroflexi,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_962,Chloroflexi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_18647,Chloroflexi,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16333,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1165,Chloroflexi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1212,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_1656,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_1490,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_1708,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_12317,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24468,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_21613,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_273,Chloroflexi,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
OTU_1454,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
OTU_24921,Chloroflexi,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_21214,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_13601,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
OTU_27254,Chloroflexi,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_133,Chloroflexi,51,18,117,100,37,121,7,47,21,21,43,19,23,28,7,98,73,23,84,47,13,75,62,30
OTU_1734,Chloroflexi,6,12,5,15,8,6,0,6,0,0,0,1,1,2,0,1,9,21,3,8,22,11,10,18
OTU_12431,Chloroflexi,5,1,8,0,2,8,1,2,0,2,3,6,2,2,0,8,2,0,12,9,1,3,3,3
OTU_3243,Chloroflexi,2,5,1,0,2,0,2,0,0,1,3,1,0,5,0,5,3,2,8,2,6,0,9,8
OTU_7029,Chloroflexi,0,1,1,0,2,2,1,1,1,1,3,3,8,4,1,5,0,0,7,1,1,3,1,0
OTU_1358,Chloroflexi,1,1,0,0,0,5,0,2,0,2,1,0,1,0,0,8,0,1,6,0,0,0,0,1
OTU_7931,Chloroflexi,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,2,0,1,2,0,2,0
OTU_30908,Chloroflexi,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,4,1,0,0,1,1
OTU_11105,Chloroflexi,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_6843,Chloroflexi,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
OTU_17525,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
OTU_5877,Chloroflexi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23096,Chloroflexi,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_29309,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_21029,Chloroflexi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_8596,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1659,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_28012,Chloroflexi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_158,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_7084,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_27331,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_997,Chloroflexi,1,0,0,0,2,0,2,0,5,1,0,1,3,1,3,1,0,0,0,0,0,0,0,0
OTU_237,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_13711,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_3613,Chloroflexi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_6988,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_27152,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_20677,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_2,Chloroflexi,0,1,0,0,0,1,0,1,0,0,7,4,1,2,0,0,0,0,0,0,0,0,0,0
OTU_192,Chloroflexi,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0
OTU_5278,Chloroflexi,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1
OTU_10543,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_309,Chloroflexi,1,0,0,0,0,0,1,1,2,1,7,1,2,2,2,0,0,1,0,0,1,0,0,1
OTU_271,Chloroflexi,0,0,0,0,0,0,7,0,0,1,3,2,1,4,4,0,0,0,0,0,0,0,0,0
OTU_214,Chloroflexi,0,0,0,0,0,0,8,0,0,1,2,6,1,0,0,0,2,0,0,0,0,0,0,0
OTU_1546,Chloroflexi,0,0,0,0,0,0,6,0,2,3,0,0,0,0,2,0,0,0,0,1,0,0,2,1
OTU_6473,Chloroflexi,1,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
OTU_528,Chloroflexi,0,0,0,0,0,0,3,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0
OTU_26574,Chloroflexi,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_17196,Chloroflexi,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
OTU_3216,Chloroflexi,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_29335,Chloroflexi,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23743,Chloroflexi,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_27011,Chloroflexi,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_20904,Chloroflexi,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_882,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_5967,Chloroflexi,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_2765,Chloroflexi,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_25722,Chloroflexi,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_6283,Chloroflexi,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_18569,Chloroflexi,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_24473,Chloroflexi,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17313,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
OTU_1646,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
OTU_1586,Chloroflexi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_11330,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_22985,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
OTU_16498,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3159,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_4375,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1742,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_28676,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_13045,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_8435,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24135,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_12484,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_26165,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_7163,Chloroflexi,3,1,7,3,6,0,0,3,0,0,0,0,0,1,0,1,5,0,0,0,0,5,2,2
OTU_2264,Chloroflexi,1,7,6,1,6,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2
OTU_4153,Chloroflexi,0,2,1,2,2,1,0,8,0,0,0,0,0,0,0,1,2,1,1,7,0,1,0,0
OTU_4732,Chloroflexi,0,0,0,0,0,0,5,0,1,4,3,3,2,2,4,0,0,0,0,0,0,0,0,0
OTU_5990,Chloroflexi,0,0,0,0,0,0,1,0,0,0,10,0,0,6,1,0,0,0,0,0,0,0,0,0
OTU_4725,Chloroflexi,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,4,1,0,2,1
OTU_6892,Chloroflexi,0,0,0,0,1,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
OTU_5616,Chloroflexi,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,1,0,0,1,0,3,0
OTU_12686,Chloroflexi,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
OTU_6172,Chloroflexi,0,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
OTU_7766,Chloroflexi,0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,0,0,0,0,0,0,0,0
OTU_13096,Chloroflexi,0,0,0,0,0,0,1,0,0,0,4,1,0,4,0,0,0,0,0,0,0,1,0,0
OTU_5626,Chloroflexi,0,0,0,1,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
OTU_844,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0
OTU_3831,Chloroflexi,0,0,1,0,0,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
OTU_8019,Chloroflexi,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
OTU_14674,Chloroflexi,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0
OTU_21265,Chloroflexi,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0
OTU_4514,Chloroflexi,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
OTU_6531,Chloroflexi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0
OTU_21810,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0
OTU_5022,Chloroflexi,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_12078,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0
OTU_13246,Chloroflexi,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10020,Chloroflexi,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
OTU_12349,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
OTU_5198,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0
OTU_22345,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
OTU_19255,Chloroflexi,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_14599,Chloroflexi,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_27157,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
OTU_25640,Chloroflexi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
OTU_14805,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
OTU_18773,Chloroflexi,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_18845,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_21807,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3661,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_4742,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU_2614,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_6919,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
OTU_4299,Chloroflexi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_29481,Chloroflexi,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22307,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_26632,Chloroflexi,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_29265,Chloroflexi,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_14381,Chloroflexi,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23279,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_4469,Chloroflexi,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17337,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_15033,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_30440,Chloroflexi,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_30815,Chloroflexi,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_25058,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_21075,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OTU_4011,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_1418,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2559,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_22217,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_14827,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2827,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1949,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_5353,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1724,Chloroflexi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_11197,Chloroflexi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_12124,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_5117,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3057,Chloroflexi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_7349,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_4335,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_29734,Chloroflexi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10536,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22749,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_4192,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_23361,Chloroflexi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_15588,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17184,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19648,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22661,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10191,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_25123,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_22563,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_27860,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_25002,Chloroflexi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10017,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_17743,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23214,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_13584,Chloroflexi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19292,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_12739,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_25932,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_29752,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_22129,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18895,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_18642,Chloroflexi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_9852,Chloroflexi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17668,Chloroflexi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18744,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_20147,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_18097,Chloroflexi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_29066,Chloroflexi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17718,Chloroflexi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_26066,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_594,Chloroflexi,0,0,0,0,0,0,7,0,0,2,1,0,2,1,4,1,0,0,0,0,0,0,0,0
OTU_1384,Chloroflexi,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0
OTU_17891,Chloroflexi,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
OTU_823,Chloroflexi,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_3805,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0
OTU_378,Chloroflexi,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_5308,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_5720,Chloroflexi,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1951,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_668,Chloroflexi,0,0,0,0,1,0,5,3,1,45,20,23,15,18,107,5,0,0,20,0,0,0,0,0
OTU_404,Chloroflexi,0,0,0,0,1,0,0,0,0,5,0,0,1,1,6,2,0,2,48,1,0,0,0,0
OTU_16496,Chloroflexi,0,0,0,0,0,0,2,0,0,3,1,1,1,3,9,5,2,0,32,0,0,0,0,0
OTU_3571,Chloroflexi,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,10,0,0,10,2,1,0,1,0
OTU_160,Chloroflexi,0,0,0,0,0,0,0,0,0,0,3,0,0,1,12,0,0,0,0,0,0,0,6,0
OTU_2822,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0
OTU_16670,Chloroflexi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
OTU_1944,Chloroflexi,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0
OTU_2409,Chloroflexi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
OTU_23481,Chloroflexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
